dataset,series,seed,method,alpha,selected_alpha,points,anomaly_ratio,point_f1_pa,point_precision_pa,point_recall_pa,point_threshold_pa,event_f1_pa_log,event_precision_pa_log,event_recall_pa_log,event_threshold_pa_log
Yahoo,A3Benchmark-TS38,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.001192,1.000000,1.000000,1.000000,0.920099,1.000000,1.000000,1.000000,0.920099
Yahoo,A3Benchmark-TS39,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.008343,0.736842,0.583333,1.000000,0.566495,0.736842,0.583333,1.000000,0.566495
Yahoo,A3Benchmark-TS4,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.007151,0.750000,0.600000,1.000000,0.675503,0.750000,0.600000,1.000000,0.675503
Yahoo,A3Benchmark-TS40,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.005959,0.714286,0.555556,1.000000,0.541370,0.714286,0.555556,1.000000,0.541370
Yahoo,A3Benchmark-TS41,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.008343,0.875000,0.777778,1.000000,0.636136,0.875000,0.777778,1.000000,0.636136
Yahoo,A3Benchmark-TS42,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.005959,0.769231,0.625000,1.000000,0.593423,0.769231,0.625000,1.000000,0.593423
Yahoo,A3Benchmark-TS43,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.007151,0.714286,0.625000,0.833333,0.576171,0.714286,0.625000,0.833333,0.576171
Yahoo,A3Benchmark-TS44,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.010727,0.666667,0.500000,1.000000,0.440373,0.666667,0.500000,1.000000,0.440373
Yahoo,A3Benchmark-TS45,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.005959,0.615385,0.500000,0.800000,0.587874,0.615385,0.500000,0.800000,0.587874
Yahoo,A3Benchmark-TS46,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.002384,0.800000,0.666667,1.000000,0.634213,0.800000,0.666667,1.000000,0.634213
Yahoo,A3Benchmark-TS47,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.009535,0.666667,0.538462,0.875000,0.418574,0.666667,0.538462,0.875000,0.418574
Yahoo,A3Benchmark-TS48,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.004768,0.545455,0.428571,0.750000,0.495267,0.545455,0.428571,0.750000,0.495267
Yahoo,A3Benchmark-TS49,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.008343,0.615385,0.666667,0.571429,0.700224,0.615385,0.666667,0.571429,0.700224
Yahoo,A3Benchmark-TS5,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.001192,1.000000,1.000000,1.000000,0.944164,1.000000,1.000000,1.000000,0.944164
Yahoo,A3Benchmark-TS50,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.004768,0.666667,0.600000,0.750000,0.642042,0.666667,0.600000,0.750000,0.642042
Yahoo,A3Benchmark-TS51,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.009535,0.625000,0.625000,0.625000,0.666039,0.625000,0.625000,0.625000,0.666039
Yahoo,A3Benchmark-TS52,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.001192,1.000000,1.000000,1.000000,0.892080,1.000000,1.000000,1.000000,0.892080
Yahoo,A3Benchmark-TS53,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.011919,0.645161,0.476190,1.000000,0.387075,0.645161,0.476190,1.000000,0.387075
Yahoo,A3Benchmark-TS54,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.010727,0.692308,0.529412,1.000000,0.470605,0.666667,0.500000,1.000000,0.470605
Yahoo,A3Benchmark-TS55,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.005959,0.769231,0.625000,1.000000,0.676459,0.769231,0.625000,1.000000,0.676459
Yahoo,A3Benchmark-TS56,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.001192,0.666667,0.500000,1.000000,0.753103,0.666667,0.500000,1.000000,0.753103
Yahoo,A3Benchmark-TS57,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.001192,0.666667,0.500000,1.000000,0.642189,0.666667,0.500000,1.000000,0.642189
Yahoo,A3Benchmark-TS58,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.002384,0.500000,0.500000,0.500000,0.719963,0.500000,0.500000,0.500000,0.719963
Yahoo,A3Benchmark-TS59,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.004768,0.533333,0.363636,1.000000,0.407383,0.533333,0.363636,1.000000,0.407383
Yahoo,A3Benchmark-TS6,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.003576,0.666667,0.500000,1.000000,0.679396,0.666667,0.500000,1.000000,0.679396
Yahoo,A3Benchmark-TS60,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.004768,0.666667,0.500000,1.000000,0.426380,0.666667,0.500000,1.000000,0.426380
Yahoo,A3Benchmark-TS61,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.008343,0.750000,0.666667,0.857143,0.580823,0.750000,0.666667,0.857143,0.580823
Yahoo,A3Benchmark-TS62,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.008343,0.777778,0.636364,1.000000,0.545140,0.777778,0.636364,1.000000,0.545140
Yahoo,A3Benchmark-TS63,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.007151,0.705882,0.545455,1.000000,0.519841,0.705882,0.545455,1.000000,0.519841
Yahoo,A3Benchmark-TS64,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.005959,0.714286,0.555556,1.000000,0.532976,0.714286,0.555556,1.000000,0.532976
Yahoo,A3Benchmark-TS65,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.004768,0.727273,0.571429,1.000000,0.508052,0.727273,0.571429,1.000000,0.508052
Yahoo,A3Benchmark-TS66,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.001192,1.000000,1.000000,1.000000,0.754594,1.000000,1.000000,1.000000,0.754594
Yahoo,A3Benchmark-TS67,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.008343,0.700000,0.538462,1.000000,0.466289,0.700000,0.538462,1.000000,0.466289
Yahoo,A3Benchmark-TS68,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.009535,0.700000,0.583333,0.875000,0.604478,0.700000,0.583333,0.875000,0.604478
Yahoo,A3Benchmark-TS69,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.002384,0.666667,0.500000,1.000000,0.720979,0.666667,0.500000,1.000000,0.720979
Yahoo,A3Benchmark-TS7,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.003576,0.857143,0.750000,1.000000,0.686070,0.857143,0.750000,1.000000,0.686070
Yahoo,A3Benchmark-TS70,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.007151,0.631579,0.461538,1.000000,0.422749,0.631579,0.461538,1.000000,0.422749
Yahoo,A3Benchmark-TS71,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.009535,0.666667,0.500000,1.000000,0.400275,0.666667,0.500000,1.000000,0.400275
Yahoo,A3Benchmark-TS72,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.001192,0.500000,0.333333,1.000000,0.738685,0.500000,0.333333,1.000000,0.738685
Yahoo,A3Benchmark-TS73,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.010727,0.592593,0.444444,0.888889,0.433843,0.592593,0.444444,0.888889,0.433843
Yahoo,A3Benchmark-TS74,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.001192,1.000000,1.000000,1.000000,0.944155,1.000000,1.000000,1.000000,0.944155
Yahoo,A3Benchmark-TS75,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.008343,0.705882,0.600000,0.857143,0.553504,0.705882,0.600000,0.857143,0.553504
Yahoo,A3Benchmark-TS76,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.003576,0.857143,0.750000,1.000000,0.646686,0.857143,0.750000,1.000000,0.646686
Yahoo,A3Benchmark-TS77,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.010727,0.692308,0.529412,1.000000,0.537117,0.692308,0.529412,1.000000,0.537117
Yahoo,A3Benchmark-TS78,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.010727,0.666667,0.500000,1.000000,0.439415,0.666667,0.500000,1.000000,0.439415
Yahoo,A3Benchmark-TS79,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.003576,0.666667,0.500000,1.000000,0.586833,0.666667,0.500000,1.000000,0.586833
Yahoo,A3Benchmark-TS8,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.003576,0.666667,0.500000,1.000000,0.666692,0.666667,0.500000,1.000000,0.666692
Yahoo,A3Benchmark-TS80,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.005959,0.714286,0.555556,1.000000,0.546759,0.714286,0.555556,1.000000,0.546759
Yahoo,A3Benchmark-TS81,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.009535,0.695652,0.533333,1.000000,0.462084,0.695652,0.533333,1.000000,0.462084
Yahoo,A3Benchmark-TS82,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.007151,0.470588,0.363636,0.666667,0.483407,0.470588,0.363636,0.666667,0.483407
Yahoo,A3Benchmark-TS83,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.007151,0.666667,0.500000,1.000000,0.390841,0.666667,0.500000,1.000000,0.390841
Yahoo,A3Benchmark-TS84,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.001192,0.666667,0.500000,1.000000,0.525120,0.666667,0.500000,1.000000,0.525120
Yahoo,A3Benchmark-TS85,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.004768,0.727273,0.571429,1.000000,0.468068,0.727273,0.571429,1.000000,0.468068
Yahoo,A3Benchmark-TS86,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.009535,0.695652,0.533333,1.000000,0.460383,0.695652,0.533333,1.000000,0.460383
Yahoo,A3Benchmark-TS87,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.002384,0.333333,0.250000,0.500000,0.619927,0.333333,0.250000,0.500000,0.619927
Yahoo,A3Benchmark-TS88,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.008343,0.555556,0.454545,0.714286,0.542819,0.555556,0.454545,0.714286,0.542819
Yahoo,A3Benchmark-TS89,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.007151,0.666667,0.500000,1.000000,0.506016,0.666667,0.500000,1.000000,0.506016
Yahoo,A3Benchmark-TS9,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.005959,0.666667,0.500000,1.000000,0.509261,0.666667,0.500000,1.000000,0.509261
Yahoo,A3Benchmark-TS90,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.007151,0.666667,0.500000,1.000000,0.501722,0.666667,0.500000,1.000000,0.501722
Yahoo,A3Benchmark-TS91,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.002384,0.800000,0.666667,1.000000,0.831449,0.800000,0.666667,1.000000,0.831449
Yahoo,A3Benchmark-TS92,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.003576,0.666667,0.500000,1.000000,0.592743,0.666667,0.500000,1.000000,0.592743
Yahoo,A3Benchmark-TS93,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.009535,0.761905,0.615385,1.000000,0.506390,0.761905,0.615385,1.000000,0.506390
Yahoo,A3Benchmark-TS94,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.002384,0.666667,0.500000,1.000000,0.587774,0.666667,0.500000,1.000000,0.587774
Yahoo,A3Benchmark-TS95,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.008343,0.736842,0.583333,1.000000,0.526497,0.736842,0.583333,1.000000,0.526497
Yahoo,A3Benchmark-TS96,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.004768,0.727273,0.571429,1.000000,0.523181,0.727273,0.571429,1.000000,0.523181
Yahoo,A3Benchmark-TS97,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.002384,1.000000,1.000000,1.000000,0.794797,1.000000,1.000000,1.000000,0.794797
Yahoo,A3Benchmark-TS98,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.005959,0.666667,0.500000,1.000000,0.444556,0.666667,0.500000,1.000000,0.444556
Yahoo,A3Benchmark-TS99,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.009535,0.777778,0.700000,0.875000,0.767047,0.777778,0.700000,0.875000,0.767047
Yahoo,A4Benchmark-TS1,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.008343,0.555556,0.454545,0.714286,0.385604,0.555556,0.454545,0.714286,0.385604
Yahoo,A4Benchmark-TS10,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.003576,0.800000,1.000000,0.666667,0.735629,0.800000,1.000000,0.666667,0.735629
Yahoo,A4Benchmark-TS100,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.004768,0.800000,0.666667,1.000000,0.640890,0.800000,0.666667,1.000000,0.640890
Yahoo,A4Benchmark-TS11,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.004768,0.500000,0.500000,0.500000,0.691548,0.500000,0.500000,0.500000,0.691548
Yahoo,A4Benchmark-TS12,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.003576,0.500000,1.000000,0.333333,0.944162,0.500000,1.000000,0.333333,0.944162
Yahoo,A4Benchmark-TS13,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.004768,0.727273,0.571429,1.000000,0.704445,0.727273,0.571429,1.000000,0.704445
Yahoo,A4Benchmark-TS14,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.007151,0.705882,0.545455,1.000000,0.525238,0.705882,0.545455,1.000000,0.525238
Yahoo,A4Benchmark-TS15,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.004768,0.727273,0.571429,1.000000,0.503168,0.727273,0.571429,1.000000,0.503168
Yahoo,A4Benchmark-TS16,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,A4Benchmark-TS17,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.004768,0.666667,0.500000,1.000000,0.447730,0.666667,0.500000,1.000000,0.447730
Yahoo,A4Benchmark-TS18,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.001192,1.000000,1.000000,1.000000,0.944141,1.000000,1.000000,1.000000,0.944141
Yahoo,A4Benchmark-TS19,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.007151,0.625000,0.500000,0.833333,0.364872,0.625000,0.500000,0.833333,0.364872
Yahoo,A4Benchmark-TS2,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.002384,0.666667,0.500000,1.000000,0.657017,0.666667,0.500000,1.000000,0.657017
Yahoo,A4Benchmark-TS20,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.008343,0.666667,0.800000,0.571429,0.695215,0.666667,0.800000,0.571429,0.695215
Yahoo,A4Benchmark-TS21,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.005959,0.727273,0.666667,0.800000,0.712066,0.727273,0.666667,0.800000,0.712066
Yahoo,A4Benchmark-TS22,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.002384,0.666667,0.500000,1.000000,0.737310,0.666667,0.500000,1.000000,0.737310
Yahoo,A4Benchmark-TS23,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.002384,0.666667,0.500000,1.000000,0.547961,0.666667,0.500000,1.000000,0.547961
Yahoo,A4Benchmark-TS24,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.004768,0.600000,0.500000,0.750000,0.395059,0.600000,0.500000,0.750000,0.395059
Yahoo,A4Benchmark-TS25,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.003576,0.250000,0.200000,0.333333,0.726417,0.250000,0.200000,0.333333,0.726417
Yahoo,A4Benchmark-TS26,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.002384,0.500000,0.500000,0.500000,0.778794,0.500000,0.500000,0.500000,0.778794
Yahoo,A4Benchmark-TS27,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.008343,0.285714,0.285714,0.285714,0.599141,0.285714,0.285714,0.285714,0.599141
Yahoo,A4Benchmark-TS28,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.008343,0.769231,0.833333,0.714286,0.574048,0.769231,0.833333,0.714286,0.574048
Yahoo,A4Benchmark-TS29,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.009535,0.608696,0.466667,0.875000,0.400724,0.608696,0.466667,0.875000,0.400724
Yahoo,A4Benchmark-TS3,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.004768,0.666667,0.500000,1.000000,0.403664,0.666667,0.500000,1.000000,0.403664
Yahoo,A4Benchmark-TS30,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.002384,0.666667,0.500000,1.000000,0.605501,0.666667,0.500000,1.000000,0.605501
Yahoo,A4Benchmark-TS31,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.002384,0.800000,0.666667,1.000000,0.706749,0.800000,0.666667,1.000000,0.706749
Yahoo,A4Benchmark-TS32,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.007151,0.571429,0.500000,0.666667,0.541628,0.571429,0.500000,0.666667,0.541628
Yahoo,A4Benchmark-TS33,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.003576,0.750000,0.600000,1.000000,0.556467,0.750000,0.600000,1.000000,0.556467
Yahoo,A4Benchmark-TS34,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.002384,0.666667,0.500000,1.000000,0.514204,0.666667,0.500000,1.000000,0.514204
Yahoo,A4Benchmark-TS35,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.004768,0.750000,0.750000,0.750000,0.731656,0.750000,0.750000,0.750000,0.731656
Yahoo,A4Benchmark-TS36,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.010727,0.631579,0.600000,0.666667,0.556289,0.631579,0.600000,0.666667,0.556289
Yahoo,A4Benchmark-TS37,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.003576,1.000000,1.000000,1.000000,0.746291,1.000000,1.000000,1.000000,0.746291
Yahoo,A4Benchmark-TS38,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.005959,0.666667,0.571429,0.800000,0.401414,0.666667,0.571429,0.800000,0.401414
Yahoo,A4Benchmark-TS39,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.010727,0.692308,0.529412,1.000000,0.489757,0.692308,0.529412,1.000000,0.489757
Yahoo,A4Benchmark-TS4,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.007151,0.750000,0.600000,1.000000,0.675503,0.750000,0.600000,1.000000,0.675503
Yahoo,A4Benchmark-TS40,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.002384,0.800000,0.666667,1.000000,0.674925,0.800000,0.666667,1.000000,0.674925
Yahoo,A4Benchmark-TS41,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.007151,0.470588,0.363636,0.666667,0.519628,0.470588,0.363636,0.666667,0.519628
Yahoo,A4Benchmark-TS42,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.001192,0.666667,0.500000,1.000000,0.818374,0.666667,0.500000,1.000000,0.818374
Yahoo,A4Benchmark-TS43,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.005959,0.500000,0.666667,0.400000,0.643609,0.500000,0.666667,0.400000,0.643609
Yahoo,A4Benchmark-TS44,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.013111,0.666667,0.526316,0.909091,0.464374,0.666667,0.526316,0.909091,0.464374
Yahoo,A4Benchmark-TS45,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.007151,0.631579,0.461538,1.000000,0.381331,0.631579,0.461538,1.000000,0.381331
Yahoo,A4Benchmark-TS46,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.008343,0.857143,0.857143,0.857143,0.517324,0.857143,0.857143,0.857143,0.517324
Yahoo,A4Benchmark-TS47,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.001192,1.000000,1.000000,1.000000,0.944416,1.000000,1.000000,1.000000,0.944416
Yahoo,A4Benchmark-TS48,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.005959,0.444444,0.500000,0.400000,0.647752,0.444444,0.500000,0.400000,0.647752
Yahoo,A4Benchmark-TS49,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.007151,0.666667,0.500000,1.000000,0.440382,0.666667,0.500000,1.000000,0.440382
Yahoo,A4Benchmark-TS5,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.002384,0.666667,0.500000,1.000000,0.583065,0.666667,0.500000,1.000000,0.583065
Yahoo,A4Benchmark-TS50,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.005959,0.600000,0.600000,0.600000,0.702218,0.600000,0.600000,0.600000,0.702218
Yahoo,A4Benchmark-TS51,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.001192,1.000000,1.000000,1.000000,0.884639,1.000000,1.000000,1.000000,0.884639
Yahoo,A4Benchmark-TS52,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.007151,0.769231,0.714286,0.833333,0.583597,0.769231,0.714286,0.833333,0.583597
Yahoo,A4Benchmark-TS53,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.001192,0.666667,0.500000,1.000000,0.860062,0.666667,0.500000,1.000000,0.860062
Yahoo,A4Benchmark-TS54,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.001192,1.000000,1.000000,1.000000,0.944168,1.000000,1.000000,1.000000,0.944168
Yahoo,A4Benchmark-TS55,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.001192,1.000000,1.000000,1.000000,0.827544,1.000000,1.000000,1.000000,0.827544
Yahoo,A4Benchmark-TS56,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.011919,0.615385,0.500000,0.800000,0.434836,0.615385,0.500000,0.800000,0.434836
Yahoo,A4Benchmark-TS57,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.004768,0.600000,0.500000,0.750000,0.668444,0.600000,0.500000,0.750000,0.668444
Yahoo,A4Benchmark-TS58,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.003576,0.500000,1.000000,0.333333,0.917837,0.500000,1.000000,0.333333,0.917837
Yahoo,A4Benchmark-TS59,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.001192,1.000000,1.000000,1.000000,0.875180,1.000000,1.000000,1.000000,0.875180
Yahoo,A4Benchmark-TS6,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.001192,0.111111,0.058824,1.000000,0.275348,0.111111,0.058824,1.000000,0.275348
Yahoo,A4Benchmark-TS60,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.002384,0.666667,1.000000,0.500000,0.940871,0.666667,1.000000,0.500000,0.940871
Yahoo,A4Benchmark-TS61,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.001192,1.000000,1.000000,1.000000,0.813580,1.000000,1.000000,1.000000,0.813580
Yahoo,A4Benchmark-TS62,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.007151,0.116505,0.061856,1.000000,0.112756,0.116505,0.061856,1.000000,0.112756
Yahoo,A4Benchmark-TS63,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.002384,0.666667,0.500000,1.000000,0.597350,0.666667,0.500000,1.000000,0.597350
Yahoo,A4Benchmark-TS64,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.003576,0.666667,0.666667,0.666667,0.757867,0.666667,0.666667,0.666667,0.757867
Yahoo,A4Benchmark-TS65,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.010727,0.736842,0.700000,0.777778,0.628023,0.736842,0.700000,0.777778,0.628023
Yahoo,A4Benchmark-TS66,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,A4Benchmark-TS67,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.008343,0.705882,0.600000,0.857143,0.489607,0.705882,0.600000,0.857143,0.489607
Yahoo,A4Benchmark-TS68,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.001192,0.666667,0.500000,1.000000,0.482704,0.666667,0.500000,1.000000,0.482704
Yahoo,A4Benchmark-TS69,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.001192,0.666667,0.500000,1.000000,0.817805,0.666667,0.500000,1.000000,0.817805
Yahoo,A4Benchmark-TS7,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.007151,0.588235,0.454545,0.833333,0.383282,0.588235,0.454545,0.833333,0.383282
Yahoo,A4Benchmark-TS70,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.002384,1.000000,1.000000,1.000000,0.791115,1.000000,1.000000,1.000000,0.791115
Yahoo,A4Benchmark-TS71,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.004768,0.666667,0.600000,0.750000,0.682150,0.666667,0.600000,0.750000,0.682150
Yahoo,A4Benchmark-TS72,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.002384,0.666667,1.000000,0.500000,0.921990,0.666667,1.000000,0.500000,0.921990
Yahoo,A4Benchmark-TS73,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.004768,0.666667,0.500000,1.000000,0.450857,0.666667,0.500000,1.000000,0.450857
Yahoo,A4Benchmark-TS74,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.001192,1.000000,1.000000,1.000000,0.911199,1.000000,1.000000,1.000000,0.911199
Yahoo,A4Benchmark-TS75,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.007151,0.428571,0.375000,0.500000,0.436049,0.428571,0.375000,0.500000,0.436049
Yahoo,A4Benchmark-TS76,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.003576,0.500000,1.000000,0.333333,0.873054,0.500000,1.000000,0.333333,0.873054
Yahoo,A4Benchmark-TS77,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.007151,0.461538,0.428571,0.500000,0.522694,0.461538,0.428571,0.500000,0.522694
Yahoo,A4Benchmark-TS78,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.008343,0.615385,0.666667,0.571429,0.655083,0.615385,0.666667,0.571429,0.655083
Yahoo,A4Benchmark-TS79,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.001192,0.064516,0.033333,1.000000,0.383934,0.064516,0.033333,1.000000,0.383934
Yahoo,A4Benchmark-TS8,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.007151,0.666667,0.500000,1.000000,0.475544,0.666667,0.500000,1.000000,0.475544
Yahoo,A4Benchmark-TS80,20260705,TShape-zero-plus-pattern-cv,0.05,0.05,839,0.005959,0.106383,0.056180,1.000000,0.315042,0.106383,0.056180,1.000000,0.315042
